Ticker,Status,Gates_Passed,Close,EMA_200,RSI,ADX,OBV,OBV_EMA_20,MACD_Line,Signal_Line,ATR,RSI_Score,ADX_Score,OBV_Score,Final_Mo_Score
CTS,Disqualified,MACD fails conditions,66.81999969482422,52.346653491640396,56.67286676715593,23.367693389858832,3390600.0,3209210.744475918,1.643089436967287,1.8706883768699987,2.5196356647848406,0,0,0,0
CTSH,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,39.150001525878906,63.44096995878725,21.397629503537942,28.913940733316476,-147906700.0,-63111801.029739134,-3.1607786081183917,-1.8263263497636295,2.3540794510170833,0,0,0,0
CTW,Disqualified,Price <= EMA_200 | MACD fails conditions,2.315000057220459,2.454375399399107,45.52068870482928,24.28602755254156,11736400.0,11723519.133998664,-0.03350281347940376,-0.032807342222213695,0.303167823011009,0,0,0,0
CVLT,Disqualified,MACD fails conditions,133.94000244140625,120.25123202760518,71.61464995854837,40.82741665292605,9649600.0,7030057.289086677,6.195093378117775,6.286898203570147,5.719673955546095,0,0,0,0
CVV,Disqualified,Passed,6.710000038146973,4.797438063848129,51.47594619095644,30.415431057572473,11225700.0,11209561.734889511,0.27305161322538307,0.24305024809710765,0.6772044551704418,0,10,0,10
CW,Disqualified,Passed,767.72998046875,652.623856191673,57.21385899968271,12.342351182382073,4581900.0,4737336.459722941,11.562426804551137,10.077523989667606,24.889166509130185,10,0,0,10
CWAN,Passed,Passed,24.559999465942383,23.1108870077422,67.71922381017889,27.415661269092045,184004000.0,121429824.37294197,0.05983739319108139,0.04198984552214691,0.07053332007120204,10,10,0,20
CXAI,Disqualified,Price <= EMA_200 | MACD fails conditions,0.17599999904632568,0.36777558704934865,44.339838361424206,24.760771842456183,829470700.0,762313697.4417036,0.004969258564118312,0.010431208427363512,0.03687672848467458,0,0,0,0
CXDO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,6.920000076293945,7.047992729117935,37.64411867030347,26.44836074802823,8704800.0,9040475.996886455,-0.45369496935097064,-0.3599837658197759,0.5826927811569043,0,0,0,0
CXM,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,4.909999847412109,6.305968894381628,35.545610822209255,12.878030682780237,-17731100.0,-6733795.88975677,-0.10225003007888223,-0.05094180718795803,0.2372631415757788,0,0,0,0
CYAB,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
CYCU,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.5879999995231628,3.1509067656664094,32.48297554426628,16.706765490049673,66703660.0,70557395.80549966,-0.08663537125664256,-0.07903718876062016,0.08037914280059388,0,0,0,0
CYN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.159999966621399,2.6191938988147543,33.50122265658824,26.15524117779996,217491900.0,217242943.31442952,-0.08898717094430952,-0.08429840328723195,0.09401693165731471,0,0,0,0
DAIC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.809999942779541,93.59254954590122,30.64948546523776,14.372594359680962,-35485940.0,-24093503.601418745,-0.6597682282767945,-0.7008096006983672,0.45553670811244223,0,0,0,0
DASH,Disqualified,Price <= EMA_200,176.91000366210938,189.12271534869134,60.83063792079374,18.45757530550077,9629700.0,11019529.66607131,3.718037029299893,1.2868884869077526,8.454220855973693,0,0,0,0
DAVA,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,2.609999895095825,6.299660842191475,32.40993513728277,26.647890554472156,-20868700.0,-19699076.095817816,-0.26846460104350545,-0.29022947601487337,0.18794421548464643,0,0,0,0
DBX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,25.079999923706055,26.57179779766683,39.225779323503325,19.621029641449947,18640800.0,28722926.254103847,-0.12644703750102337,0.14763451626258273,0.9050531299445057,0,0,0,0
DCBO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,16.8700008392334,20.639656463388654,43.91010339946481,10.854754265527786,1606600.0,1682388.8943296375,-0.2805535959930552,-0.20160769574196202,0.903378579705867,0,0,0,0
DDD,Disqualified,MACD fails conditions,2.950000047683716,2.4385011502674874,46.28235662072283,27.04272555637306,55775600.0,54003829.61032999,0.052977511950405454,0.10127551418629455,0.25732856760992595,0,0,0,0
DDOG,Disqualified,+DI <= -DI | MACD fails conditions,220.94000244140625,158.95559883374028,50.92253611153258,31.547650512854695,-109464300.0,-94866200.88063537,5.42514298010434,10.192786558117655,11.597033251851835,0,0,0,0
DEC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,12.520000457763672,14.164736467967247,30.025292412156205,29.971673555329073,24512500.0,23771193.280539047,-0.6243559673802448,-0.5548025215629258,0.47346865892652257,0,0,0,0
DELL,Disqualified,MACD fails conditions,409.45001220703125,205.75896838937823,60.259651817279014,42.581763539469435,228704700.0,214846751.9109656,34.30418144152202,38.666631688117654,29.703899075014082,0,0,0,0
DETX,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
DFSC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,2.1700000762939453,3.4174928361223595,28.90247032451107,21.02425471574158,93143300.0,93634751.78640278,-0.21918368121009646,-0.02763592868288595,0.4577062648237243,0,0,0,0
DGII,Disqualified,MACD fails conditions,69.16999816894531,51.00665034424385,58.04949863384849,19.12526750753262,9098700.0,9148276.830055125,1.5416283009912206,1.8204559660008282,2.752923439233332,0,0,0,0
DGNX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.8500000238418579,27.3442777082586,30.921504460066927,17.651604280688424,-27266145.0,-25570442.718274433,-0.22801934102220078,-0.2812777926664457,0.16123350322844973,0,0,0,0
DH,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.628000020980835,1.816394534924545,27.051335455539046,12.138861844867453,4519000.0,5903340.661064089,-0.05733718296298651,-0.043387896472894254,0.07136467096343027,0,0,0,0
DIOD,Disqualified,Passed,114.97000122070312,77.4366755869672,55.94054109431407,17.465358948473014,15929700.0,13543170.981208539,3.4730277620917605,3.136569925815631,7.901911979026691,5,0,0,5
DJT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,7.059999942779541,11.610019643242044,34.80495374003378,12.795235120497354,50220000.0,58658943.05516975,-0.3122095099588673,-0.23175112587052638,0.4773338539670604,0,0,0,0
DKI,Disqualified,MACD fails conditions,4.739999771118164,2.6984158635907516,46.31583275765219,61.842941144005245,402405000.0,401196577.5197255,0.16663160440597746,0.4058547247202912,0.6667661602812883,0,0,0,0
DMAA,Disqualified,+DI <= -DI,10.640000343322754,10.455890342922919,70.31813612779028,13.148519625322797,8713600.0,8426899.280630868,0.013854315020585872,0.01270438933479692,0.012741611708706654,0,0,0,0
DMRC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,7.210000038146973,8.831359894636606,28.707529565156392,27.61191057964971,142900.0,1165537.996259638,-0.8322605953614222,-0.09094460779180753,1.0991438062882506,0,0,0,0
DOCN,Disqualified,+DI <= -DI | MACD fails conditions,145.33999633789062,89.83801462148504,40.40469602314318,28.29252850592602,103560800.0,112218987.1456417,2.8482855782843046,7.900659367172673,13.57815584304107,0,0,0,0
DOCS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,19.850000381469727,34.84984949465996,41.68619288149386,14.363278464036329,-100383400.0,-102194097.77903974,-0.4397748549684479,-0.5272549570283049,0.9632250848216858,0,0,0,0
DOCU,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,42.459999084472656,55.62264205372249,38.64670652930672,17.034982213307376,-26783400.0,-18381589.216223754,-1.53328598394544,-1.1066423734961148,2.327763851567525,0,0,0,0
DOMO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,2.440000057220459,6.646067076302216,40.472785543609405,20.245454519999754,-6500700.0,353516.049096177,-0.3512593714712202,-0.2863941050461405,0.387753569331195,0,0,0,0
DOX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,49.869998931884766,70.54961698916435,22.246180585759106,34.64289191472004,-33119500.0,-28930339.03070046,-3.028239316974627,-2.408261557392984,1.985243306290899,0,0,0,0
DOYU,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,4.599999904632568,5.703176604387798,43.064128077857994,14.341487050050878,-452100.0,-408562.8837785767,-0.09171194272068472,-0.05048138966410538,0.19721410852571344,0,0,0,0
DQ,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,13.119999885559082,21.465678039615995,27.204005805386686,36.4261146676081,-2104700.0,2679666.551738847,-1.2625471579552077,-1.17345562098189,0.9029371317848216,0,0,0,0
DRDB,Disqualified,MACD fails conditions,10.529999732971191,10.462654595426985,53.176564218533706,24.169441995246512,2567000.0,1737697.1287290948,0.0016165043293216996,0.0018080209422048005,0.012208350504800574,0,0,0,0
DSGX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,66.41000366210938,79.09030642779476,37.053411631005275,18.085521630197615,-6913100.0,-4946311.562264208,-1.3645645753703803,-0.46594144703037477,2.8709159869730025,0,0,0,0
DSP,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,10.989999771118164,11.185056015048872,45.616573635854394,13.444438280798902,2393600.0,2061490.1267727502,-0.1282760998380219,-0.01790466687500067,0.7395920737774143,0,0,0,0
DT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,40.279998779296875,41.93436010888934,47.96718913663739,10.075901871004119,-66671900.0,-61254147.66469746,0.22259962511819253,0.5230168956101485,1.5895245738509054,0,0,0,0
DTCX,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.899999976158142,3.405223992653474,36.84927309761953,13.01260294774815,-11335300.0,-10017935.482219609,-0.05775905447579799,-0.044330859971827424,0.16364341779671604,0,0,0,0
DTSQ,Disqualified,+DI <= -DI | MACD fails conditions,11.3100004196167,10.983428607633853,53.961194293117984,70.63996821860462,435300.0,478355.62451243046,0.017520875900741473,0.022718660460122393,0.04125379025187291,0,0,0,0
DTSS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.7300000190734863,1.1695637967325985,37.797044311831144,23.57685935575064,15058000.0,10545456.113949863,-0.031643716552871015,-0.019541887372661118,0.11900761672417251,0,0,0,0
DTST,Disqualified,Price <= EMA_200 | MACD fails conditions,3.4100000858306885,4.045012323917412,45.978213100460145,30.123380496035427,12094900.0,12058653.136794686,-0.1143453549522424,-0.15016411162720694,0.2812770941748425,0,0,0,0
DUOL,Disqualified,Price <= EMA_200,119.94000244140625,176.2718368580947,51.330877905619246,28.06788453932173,-81502600.0,-82339090.08112374,5.006796441013648,4.765081436314609,8.047789884642858,0,0,0,0
DUOT,Disqualified,MACD fails conditions,10.920000076293945,9.328620146406294,46.00656135893491,23.330371661066316,5050600.0,5499247.182698676,0.25466097371073815,0.5276077504871449,1.1744792318938562,0,0,0,0
DV,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,9.949999809265137,11.056819198326053,44.97591049907144,11.551591175576919,30680900.0,36723533.73775334,0.032818181388300616,0.04758653853421092,0.4279840077166374,0,0,0,0
DVLT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.3400000035762787,0.7789969544434268,32.91678962053746,19.094428424050616,366475800.0,384059378.9294399,-0.04714247788063197,-0.046721073175226044,0.03944833089877205,0,0,0,0
DXC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,8.229999542236328,12.247696796651866,37.22845894160155,26.510665928555028,-8553800.0,3349155.7044995064,-0.4387529873452056,-0.42463153700222844,0.5637452332662086,0,0,0,0
DXYZ,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,24.799999237060547,33.80181184557228,33.701801299137045,27.753081022679442,-26609400.0,-8654821.921663513,-5.3193002880824025,-3.957792128397692,4.568733482644052,0,0,0,0
DYNC,Disqualified,MACD fails conditions,10.779999732971191,10.554724382226613,48.99593289235934,52.89452493325826,35234300.0,35052764.69251209,0.009300463451253904,0.014158099697739415,0.029606974196044668,0,0,0,0
EBON,Disqualified,Price <= EMA_200,2.25,2.842648990704644,51.03037183919775,25.448182070249604,611300.0,507521.35945076426,0.03614372150205725,0.01498949367761263,0.2602098018597337,0,0,0,0
ECHO,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
ECX,Disqualified,Price <= EMA_200 | MACD fails conditions,1.149999976158142,1.4471699612324946,49.24788551775973,17.439519125087294,-35046200.0,-14698662.607068732,0.00016403213244564618,0.01199064154477012,0.1134054607838717,0,0,0,0
EFTY,Disqualified,MACD fails conditions,15.020000457763672,13.5830896098675,73.48899426941387,60.09780188349486,8008100.0,8008100.011071744,3.556005019333952e-06,5.229418883529059e-06,2.2934758737918807e-06,0,0,0,0
EGAN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,6.110000133514404,8.397759513875656,29.85950273146561,18.56728339376773,2813800.0,3432634.44276158,-0.1789454401695254,-0.061882989694879806,0.4022798418974954,0,0,0,0
EGHA,Disqualified,MACD fails conditions,10.300000190734863,10.200539602039088,45.98443210298434,60.131362259035015,6594300.0,6223146.459141528,0.0031355382444751,0.005973851489787208,0.023124505283512318,0,0,0,0
EGHT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.649999976158142,2.006018569577503,35.815893597151714,15.812321556330957,36566200.0,39575183.90806,-0.12365687309790174,-0.11058375228559048,0.14698539350202777,0,0,0,0
EGO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,30.43000030517578,32.51125483323989,45.00282456912263,14.276212034631484,53792600.0,61158580.95192887,-0.2597644173919278,-0.19839862936866506,1.7416445346212337,0,0,0,0
ELOX,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
ELTK,Disqualified,MACD fails conditions,9.170000076293945,9.168130359006138,51.455828198310755,35.25989720347019,1061100.0,1055014.6921741103,0.16929825876154503,0.20820655713648575,0.5733166379204674,0,0,0,0
ELVA,Disqualified,+DI <= -DI | MACD fails conditions,9.670000076293945,8.162816653677702,45.50247375018236,13.299195185330168,11181300.0,11703816.984836882,-0.14612946480523092,-0.05245223869528678,0.7500016904441394,0,0,0,0
EMAT,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
EMPD,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,3.4000000953674316,5.01014504441103,35.38948066622142,26.135350202641394,17027700.0,16984287.652062025,-0.2681481156104546,-0.27689907736595154,0.259126437856293,0,0,0,0
EMPG,Disqualified,MACD fails conditions,17.360000610351562,15.614540988568365,71.5394700316113,61.6373172774584,6580800.0,6580799.981566095,3.4322956672383498e-06,5.047493353069029e-06,2.30414389259022e-06,0,0,0,0
EMR,Disqualified,MACD fails conditions,145.33999633789062,137.8474346981764,53.93192736596709,14.418624073027724,72516100.0,66666131.377718695,1.860692221755727,1.8790858832311987,4.524997955420738,0,0,0,0
ENPH,Disqualified,+DI <= -DI | MACD fails conditions,47.209999084472656,42.56922172625975,42.91133008450168,21.17845894200991,-50302400.0,-42569537.10263153,-0.9751080813053008,0.8288954065085828,4.902071396465918,0,0,0,0
ENRD,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
ENS,Disqualified,+DI <= -DI | MACD fails conditions,226.33999633789062,174.2938462616427,50.608851866800954,18.0127063661654,20649200.0,20039373.67016599,0.6234042703939338,1.9101649572016617,9.971239314370914,0,0,0,0
EPAC,Disqualified,Price <= EMA_200,37.06999969482422,37.78516561036276,63.21663502448028,17.990053854473736,-1619600.0,-2979858.5758912284,0.5228897773312653,0.2475447427111917,0.98221121820087,0,0,0,0
EPAM,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,77.37000274658203,141.31637134480215,26.80140850246798,31.35457699044125,912200.0,4206608.433587975,-7.3827413071527275,-6.056152005157191,5.117633384278207,0,0,0,0
ERIC,Disqualified,+DI <= -DI | MACD fails conditions,11.0600004196167,10.72709309282709,36.656630233956754,20.86675242612741,297727300.0,340281967.24231535,-0.3407845929265516,-0.1815067229208424,0.3948277127173933,0,0,0,0
ERII,Disqualified,Price <= EMA_200 | MACD fails conditions,8.789999961853027,11.664817164034035,50.04780945854558,24.66593717749388,-1697900.0,-3764258.630448661,-0.058872471677517524,-0.18774442896048574,0.47437191459170386,0,0,0,0
ESE,Disqualified,Passed,354.8999938964844,264.2823998778557,72.10590101659636,27.27950007913649,9231400.0,7789788.977088009,12.802273146978223,7.985981031170017,12.331646350444297,5,10,0,15
ESP,Disqualified,Passed,66.05999755859375,54.11786160338349,61.064990756043834,25.958239641959437,1041900.0,924439.3495491147,0.8559705636785466,-0.32497920662169966,3.2642100159941885,10,5,0,15
ESTC,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,53.599998474121094,64.20282594131244,38.410812809496676,23.46483324501052,-18518100.0,-16047451.597325806,0.5080638158731574,1.5956075622832595,3.3127843055773836,0,0,0,0
ETN,Disqualified,Passed,419.8699951171875,373.7224867806873,55.205157468446664,10.66712128583043,34842700.0,31668224.46108089,3.988176178752042,2.605483138132878,16.69808301762182,5,0,0,5
EURK,Disqualified,Passed,12.0,11.1264216953253,87.94071991739347,38.93526076566343,627300.0,502780.3459421359,0.05116263812501387,0.022425338023483482,0.08206502203639711,-10,10,10,10
EVCM,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,8.739999771118164,10.70307504943182,35.724197169156824,29.3825077718887,4013900.0,4371730.501613132,-0.49019392453033284,-0.48751553877486076,0.5522561812964516,0,0,0,0
EVER,Disqualified,Passed,21.700000762939453,20.28234883543196,66.99242047288958,19.128099642310218,13964200.0,9995479.532519562,0.7374629061762441,0.6053839348891603,1.1683222044785542,10,0,0,10
EVGO,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.7699999809265137,2.7183948744412088,37.96431698334972,17.87429710853733,-73349000.0,-69627666.48614146,-0.05998464327102626,-0.027976809226493243,0.1324867810843445,0,0,0,0
EVLV,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.230000019073486,6.251559065503487,31.74896991849873,23.76800103656396,45538700.0,49678323.95056873,-0.2395757014562081,-0.16764939764567402,0.2981009906946337,0,0,0,0
EVTC,Disqualified,Price <= EMA_200,26.280000686645508,28.719394778160034,55.38821422892463,22.091410916500745,2190900.0,2241629.5142638558,0.25356478066622046,-0.009106492999513736,1.233476960577076,0,0,0,0
EXFY,Disqualified,Passed,1.409999966621399,1.3607305801539682,58.64999441910202,44.83606783577886,22626900.0,14944127.112173101,0.10446916798367267,0.08487151786252023,0.10833270418040775,10,5,0,15
EXTR,Disqualified,MACD fails conditions,30.959999084472656,20.220262996215304,63.675816236724096,47.391526777825256,42260100.0,38570546.035007305,1.8652772037782412,2.0744570756913747,1.313950888778057,0,0,0,0
EXYN,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
FA,Disqualified,MACD fails conditions,16.760000228881836,14.30239102928515,60.57878196759244,27.298623257486327,11129800.0,618374.0039159653,0.4699031309099162,0.50840009809233,0.7332065242754131,0,0,0,0
FACT,Disqualified,MACD fails conditions,10.649999618530273,10.488579089668937,50.523320635103765,45.368514245171816,9008100.0,8781751.10209117,0.011379140816737632,0.01570019115500588,0.027423010808793218,0,0,0,0
FATN,Disqualified,MACD fails conditions,5.610000133514404,4.135965899272473,51.83711604839304,32.8364186511224,146023000.0,144676077.8598334,0.2262980287609233,0.43362208646287165,0.7411810507905315,0,0,0,0
FDS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,208.83999633789062,261.7360729934823,34.24103810618101,17.855583309167468,-3515000.0,41266.541267567896,-4.23052278490016,0.30934241253288197,11.259164547162815,0,0,0,0
FERA,Disqualified,Passed,10.430000305175781,10.307038332357218,83.72569055154885,87.25811280261208,8337300.0,6853948.136564739,0.015470585800356318,0.013989840003050142,0.011042221908235351,-10,-5,0,-15
FFIV,Disqualified,+DI <= -DI | MACD fails conditions,386.010009765625,316.22975492629206,52.81744863868816,24.587041116798208,12260900.0,11099764.52690795,5.724256318350001,9.339535485866627,11.885403262974071,0,0,0,0
FGMC,Disqualified,Passed,10.149999618530273,10.14768673973141,48.29325718370548,53.9227645972786,9073400.0,8262887.446544486,0.11516468892254395,0.09914743653369328,0.9470600548775872,0,5,0,5
FIG,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,16.84000015258789,37.71553876515842,34.28099284722491,15.3592704126106,-221953200.0,-167467966.76671633,-0.9545109598248089,-0.61891627524168,1.4839712129144942,0,0,0,0
FIGX,Disqualified,+DI <= -DI | MACD fails conditions,10.220000267028809,10.125560736189131,46.47972938246639,31.14273129518119,3133700.0,3359533.85329777,0.008249838758755956,0.013793611607214817,0.014467137137805907,0,0,0,0
FIRY,Disqualified,MACD fails conditions,8.359999656677246,6.017765889378097,50.20925116070181,37.77671641821669,22466100.0,21973291.28709549,0.2688159739345295,0.4466465506315418,0.9400808583118815,0,0,0,0
FIVN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,19.510000228881836,20.568916510302127,41.215909255415895,22.430460141039415,15112700.0,12344711.24682253,-0.5982121635863891,-0.16310151091836853,1.3932859021194421,0,0,0,0
FLEX,Disqualified,MACD fails conditions,161.27999877929688,88.20539113617953,63.8182117334179,29.44582908130235,214844600.0,177517448.0326754,6.6511533745572535,7.601048564862293,9.419089237570166,0,0,0,0
FLUT,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,96.19000244140625,157.02202299526502,39.113946728755884,18.320975936661103,-54329800.0,-52313725.93162212,-0.7223086967947125,0.43375082594006714,4.968953710127743,0,0,0,0
FNGR,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,0.4300000071525574,1.1655632064124846,30.47304208693322,15.864099713750408,2059900.0,2561896.73110653,-0.11199395902429032,-0.10385759974515434,0.07717025189030444,0,0,0,0
FORM,Disqualified,Passed,148.75,93.9715339550893,57.26672227568289,14.58479954570372,38034000.0,36386616.61570479,5.137895905711048,3.3427151896814333,11.565163495197224,10,0,0,10
FORTY,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,106.5,123.39994490786788,29.367821351672163,26.19525338892927,19600.0,21577.99740807057,-5.525836713609905,-3.451108510575149,2.6549829239700493,0,0,0,0
FOXX,Disqualified,Price <= EMA_200 | MACD fails conditions,3.015000104904175,4.584170226278331,40.733184438148825,24.155137543688856,138961700.0,121376433.61229666,-0.34053913582395934,-0.29699409433110285,0.6429636096470149,0,0,0,0
FROG,Disqualified,MACD fails conditions,78.80000305175781,56.874611251248254,54.30459388884446,39.554685442255796,15640300.0,16576617.029256133,2.8585660951558935,4.278730235088654,4.476721639468518,0,0,0,0
FRSH,Disqualified,Price <= EMA_200 | MACD fails conditions,9.170000076293945,10.254288218791288,49.42940872661576,14.118586015236163,10305800.0,-2441278.9202628992,0.031038408420309693,0.09076131073562009,0.45251537306516554,0,0,0,0
FRSX,Disqualified,Price <= EMA_200 | MACD fails conditions,1.7100000381469727,3.9730808332969283,44.913196042548165,48.98269993363902,-66296603.0,-53238638.712755054,-0.07678524641092865,-0.10010911523340844,0.21099255103509912,0,0,0,0
FRTT,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
FSHP,Disqualified,MACD fails conditions,11.029999732971191,10.836559314283024,55.365044209048904,74.01694570779978,128000.0,215922.34704107055,0.005548912074019086,0.00589592398206168,0.030274651376198846,0,0,0,0
FSLR,Disqualified,+DI <= -DI | MACD fails conditions,248.63999938964844,226.56724196384408,45.10391665615603,23.86206375917414,25447500.0,24045565.835135352,0.5430643662630246,6.165259040482231,15.427787327110934,0,0,0,0
FSLY,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,16.21500015258789,16.56424497789712,37.924800002009675,14.752328852944922,118486400.0,121919972.08810702,-0.9999525673796335,-0.9304357779873512,1.4700635712289827,0,0,0,0
FTCI,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,4.559999942779541,6.231121545162571,45.260099611075724,15.325729140653696,5691000.0,5710497.222330599,0.024258863857086865,0.025706768181511117,0.4812541936680111,0,0,0,0
FTNT,Disqualified,MACD fails conditions,149.92999267578125,99.97317331416853,66.39330603943878,45.07043437724258,192801600.0,166212115.7165228,7.237174990742062,8.605190601825443,5.771906793405611,0,0,0,0
FUSE,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,1.0299999713897705,3.5175679417852566,32.74823367584108,31.387726975351644,317106600.0,316692961.64815885,-0.1073534792150106,-0.09563769747980096,0.11582627328429027,0,0,0,0
FVAV,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
FVN,Disqualified,Passed,10.930000305175781,10.681148219742596,81.33830988695483,77.0789790153704,3018600.0,1233244.536271074,0.027634048561012037,0.024615889281936625,0.08967585768878963,-10,-5,0,-15
GCGR,Disqualified,Insufficient Data,,,,,,,,,,,0,0,0,0
GCL,Disqualified,Price <= EMA_200 | MACD fails conditions,0.43299999833106995,1.099817794513795,43.968169671059364,11.820830993605137,130849300.0,123597572.84901974,-0.027929667303815797,-0.026916954831176183,0.05581037109639136,0,0,0,0
GCTS,Disqualified,MACD fails conditions,2.4700000286102295,1.694642392191047,46.008113277065405,34.45097756440268,245714800.0,245625191.805279,0.07667198780383133,0.14896275927248778,0.34272366491349043,0,0,0,0
GDDY,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,79.3499984741211,105.706645965573,46.11079658181517,19.59107115750596,-9942000.0,-10938303.865391405,-2.364132860451747,-2.4127943308637856,4.21591990623168,0,0,0,0
GDEV,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,12.623000144958496,16.58962941682418,39.27242893031875,20.93211180961261,-104300.0,-98934.73604086252,-0.701740941788108,-0.7575596769275796,0.8638354565735035,0,0,0,0
GDRX,Disqualified,Price <= EMA_200 | MACD fails conditions,2.690000057220459,2.880738871010557,51.148998020980066,14.440888363218367,64442600.0,61797679.37001124,0.014219722659642109,0.025646610153785245,0.13985783170434105,0,0,0,0
GDS,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,29.329999923706055,37.81202595659374,29.92657246732628,22.530271262418978,45406400.0,46050171.4988747,-2.1733608685299615,-2.0371446067959593,1.9777576460698822,0,0,0,0
GDYN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,5.210000038146973,7.505493936817444,30.03945202322572,23.657794017532787,-35798400.0,-24726364.09062778,-0.3285053261397328,-0.16886887722952085,0.43065578955851785,0,0,0,0
GE,Disqualified,Passed,371.3599853515625,302.27564094034346,75.12263027081754,35.34147060900293,188089000.0,156427738.7132181,15.596036960816093,12.76926934660906,10.813575012996298,-10,10,0,0
GEF,Disqualified,Passed,74.25,65.73676159851588,76.40852624540378,31.550733229381404,-1223500.0,-1796290.0062649997,2.021443737573094,1.1142402859006002,1.9513836556451145,-10,10,0,0
GEF-B,Disqualified,Passed,91.2300033569336,77.46853204029391,73.46454437999112,22.586431392522904,1348400.0,778765.378343287,2.184904204066953,1.156438602806266,3.131753790441663,5,5,0,10
GEG,Disqualified,Passed,2.25,2.224665884209809,48.67836650945992,40.832477101840304,13802600.0,13743131.129462352,0.07224722026473662,0.06698366865116553,0.17175606489227518,0,5,0,5
GEN,Disqualified,Price <= EMA_200 | +DI <= -DI | MACD fails conditions,23.309999465942383,24.234723962426088,44.3161133944637,22.903633329560613,-63275900.0,-68650145.0679917,-0.007765727684923007,0.37140633856542754,0.949788690318859,0,0,0,0
