Ticker,Live_Price,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
MTC,2.4077,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Transition | not outperforming SPY | distribution cluster | excess volatility,REGULAR,2.4077,,,,2.407700062,5,10,0,0,-5,-5,5,Transition,2.390000105,4.472333336,35.71168536,3.355642526,4.402297372,4.257618139,3.988674088,17.85508835,-61.35312914,-29.18529429,127.1415275,7.055537766,-36.24083205,0.003257655,0.007021729,0.005192123,-61.96729141,-16.10800844,-16.97586267,6.808000088,9.095000267,9.095000267,9.095000267,-64.63425337,73.52721285,TRUE,FALSE,TRUE,0.432500022,17.96320184,22343,99738.86,12,15,-3,FALSE,0.740583938,-0.917695652,2,TRUE
STKE,1.199,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,1.199,,,,1.199000001,5,0,0,0,15,0,-10,Stage 4,1.120000005,1.543699998,-29.37812642,1.234876664,1.3540003,2.321004509,3.046624029,-25.64938073,14.19048147,-33.0167583,-91.18382377,7.055537766,-40.07229606,0.001622265,0.001963574,0.003257207,-1.019256307,1.610174089,-5.590549688,1.519999981,2.470000029,2.470000029,15.60000038,-21.11842,92.31410275,FALSE,FALSE,TRUE,0.125642857,10.47897058,116648,252936.96,10,5,5,FALSE,7.053571058,1.601562358,1,TRUE
AIMD,1.7407,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,1.7407,,,,1.740700006,4,0,0,0,11,3,-10,Stage 4,1.730000019,1.779466677,-18.87423214,1.896037558,1.879628632,2.005042796,2.154912232,-6.92377232,25.23021758,-12.17457052,-27.77178654,7.055537766,-19.23010828,0.002355193,0.002581353,0.00323099,-0.449095087,-6.413978866,-8.863872413,2.450000048,3.880000114,3.880000114,4.5,-28.95102153,61.31777763,TRUE,FALSE,TRUE,0.163928551,9.41739247,3950,435255,5,4,1,FALSE,0.618496375,0.618496375,2,TRUE
BLIV,2.37,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,2.37,,,,2.369999886,4,0,0,0,11,3,-10,Stage 4,2.25,2.869333347,-12.20447505,2.351775775,2.424089568,2.769664477,2.891871862,-10.00733995,-11.56717065,-35.42234779,-34.1666681,7.055537766,-42.47788555,0.003206646,0.003271951,0.004478761,-6.211962089,0.851063053,-0.836829225,2.680000067,2.680000067,3.400000095,4.324999809,-11.56717065,45.20231237,FALSE,FALSE,FALSE,0.167857136,7.082579922,8871,1353.42,6,5,1,FALSE,5.333328247,0.851063053,1,TRUE
RZLV,2.575,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,2.575,,,,2.575000048,4,0,0,0,11,3,-10,Stage 4,2.410000086,2.720333346,-18.57727153,2.580312191,2.603658833,2.8375799,2.981222802,-7.854469932,7.74058304,-11.51202846,-12.7118642,7.055537766,-18.56756623,0.003484014,0.003525042,0.004859871,-10.12525042,-3.558053404,-3.917911062,3.095000029,3.099999905,3.285000086,8.449999809,-16.80129164,69.52662597,FALSE,FALSE,TRUE,0.181071452,7.031900908,6991995,14932575.9,6,5,1,FALSE,6.846471202,0.585941611,1,TRUE
CLBT,13.99,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,13.99,,,,13.98999977,3,0,0,0,6,7,-10,Stage 4,13.76000023,14.76266664,-9.044606925,13.1884616,13.35727812,14.4513318,14.86128427,-6.540406405,8.030887855,-25.34685196,-14.2244008,7.055537766,-32.40238973,0.018928682,0.018032013,0.022709281,4.49644503,12.64089924,8.956383215,16.11000061,16.11000061,16.11000061,19.97999954,-13.15953295,29.97997952,FALSE,FALSE,FALSE,0.602142675,4.304093527,915298,2171313.96,9,8,1,FALSE,1.671508273,-0.709725908,2,TRUE
CMRC,3.02,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,3.02,,,,3.019999981,3,0,0,0,6,7,-10,Stage 4,2.910000086,3.185333347,-15.77648476,2.818856661,2.864035851,3.286595449,3.5407889,-10.58541046,22.26720429,-29.76744542,-38.49287017,7.055537766,-36.82298319,0.004086106,0.00395657,0.005306491,1.668684131,14.82889162,11.85184917,3.329999924,3.829999924,3.829999924,5.545000076,-9.309307804,45.53652048,FALSE,FALSE,FALSE,0.153928552,5.096971964,293509,776108.18,8,7,1,FALSE,3.780065012,0.666666031,2,TRUE
SQNS,3.453,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,3.453,,,,3.453000069,3,0,0,0,10,3,-10,Stage 4,3.359999895,3.84800001,-24.51448418,3.345247889,3.443503107,4.939615312,6.301851294,-22.27344518,35.94488663,-27.61006116,-74.03759384,7.055537766,-34.66559893,0.004671961,0.004778824,0.007296539,25.5987906,17.05084789,12.84314161,4.440000057,4.599999905,4.599999905,58.29999924,-22.22972919,94.07718677,FALSE,FALSE,FALSE,0.266428607,7.715858719,63844,247920.88,10,7,3,FALSE,2.767862395,0.964912036,2,TRUE
TTGT,3.93,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,3.93,,,,3.930000067,3,0,0,0,6,7,-10,Stage 4,3.75999999,4.710666625,-4.603752588,3.921661151,4.29502121,5.008222953,5.70418911,-11.07192212,5.645162272,-24.2774562,-44.33427622,7.055537766,-31.33299396,0.00531735,0.006427092,0.007210856,-11.5883514,9.776540517,8.563541188,4.889999866,6.699999809,6.699999809,9,-19.63189828,56.33333259,FALSE,FALSE,FALSE,0.185000045,4.707380199,289211,561330.22,10,8,2,FALSE,4.521278636,-0.757575028,2,TRUE
RGTI,19.175,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,19.175,,,,19.18199921,1,5,0,0,6,0,-10,Stage 4,18.36000061,19.90300013,-19.95146833,20.57545538,20.17954621,20.15344188,19.88996911,1.549322891,44.00900635,-21.73807006,72.65526372,7.055537766,-28.79360783,0.025953535,0.027417198,0.03471729,-6.372461354,-10.2806363,-8.570068517,28.05999947,28.05999947,28.05999947,58.15000153,-31.63934579,67.01289991,FALSE,FALSE,TRUE,2.073221752,10.80816306,18622704,43837538.08,10,9,1,FALSE,4.477116388,3.479905385,1,TRUE
FUSE,1.04,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,1.04,,,,1.039999962,1,0,0,0,11,0,-10,Stage 4,1.090000033,1.559799997,-54.17025785,1.163634879,1.317689229,2.596988158,3.450244277,-27.96235447,-11.86440609,-46.39175612,-91.31161288,7.055537766,-53.44729389,0.001407136,0.001939656,0.005151031,-43.90165895,3.48258376,-12.60504942,1.414999962,2.25999999,2.25999999,25,-26.5017675,95.84000015,FALSE,FALSE,TRUE,0.109000002,10.48076977,69577,150703.54,1,0,1,FALSE,-4.587162385,0.970872887,1,TRUE
GGRP,0.77,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,0.77,,,,0.769999981,1,0,0,0,11,0,-10,Stage 4,0.758000016,0.767333335,-24.0314175,0.779726538,0.732534914,0.824316236,0.891242672,-11.77038683,44.73683709,-7.228916095,-42.10526646,7.055537766,-14.28445386,0.001041822,0.000941922,0.001405248,16.21693668,-8.875744987,-4.938274239,0.930000007,0.939999998,0.957000017,1.850000024,-17.20430376,58.37837995,FALSE,TRUE,TRUE,0.092278574,11.98423071,37461,372307.22,7,5,2,FALSE,1.583108767,1.824909428,2,TRUE
RMSG,0.4711,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,0.4711,,,,0.471100003,1,0,0,0,11,0,-10,Stage 4,0.465999991,1.102433333,-23.38182855,0.693204181,0.925595198,1.324419518,1.693269625,-18.13557734,-25.22222126,-66.34999925,-81.59765574,7.055537766,-73.40553701,0.000637405,0.001626392,0.002100094,-82.46110231,-12.27188043,-22.51644446,3.900000095,3.900000095,3.900000095,5.460000038,-87.92051305,91.37179489,TRUE,FALSE,TRUE,0.069849991,14.82699873,141917,6543198.34,3,1,2,FALSE,1.09442316,-2.443568293,1,TRUE
ORCL,148.91,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,148.91,,,,148.9299927,0,5,0,0,-5,3,-10,Stage 4,148.5299988,175.3483337,-11.44888169,179.05441,183.0667399,185.8787967,188.0127301,0.1906746,6.637540291,-24.58859257,-30.0206806,7.055537766,-31.64413034,0.201504536,0.256151884,0.293841397,-20.72015813,-14.93117813,-19.11693438,250.25,250.25,250.25,345.7200012,-40.48751541,56.92178869,FALSE,TRUE,TRUE,11.38857269,7.646930271,20776663,26772245.26,6,12,-6,FALSE,0.269301757,0.30310988,2,TRUE
VNET,7.46,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,7.46,,,,7.460000038,0,5,0,0,0,3,-10,Stage 4,7.650000095,9.603333298,-1.426762795,8.708162312,9.137538153,9.326044065,9.16688833,0.245612904,-11.71597389,-13.05361184,26.22673825,7.055537766,-20.1091496,0.010093493,0.012536302,0.01401739,-23.60086621,-12.74853951,-15.89627808,11.64000034,12.02000046,14.47999954,14.47999954,-35.91065448,48.48066109,FALSE,TRUE,TRUE,0.530357122,7.109344768,1969853,8094145.06,8,8,0,FALSE,-2.483660848,0.471378404,2,TRUE
ARBB,4.68,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,4.68,,,,4.679999828,0,0,0,0,5,3,-10,Stage 4,4.75,5.19356668,-9.202321878,4.975246653,4.940063752,5.222443643,5.505179576,-6.258052529,8.837200483,-21.73913355,-32.08532915,7.055537766,-28.79467132,0.006332111,0.006684205,0.008041943,8.101908574,-4.255322885,-16.12903419,5.980000019,6.300000191,6.300000191,13.89000034,-21.73913355,66.30669753,FALSE,TRUE,TRUE,0.355571406,7.597679899,1096,48667.92,2,4,-2,FALSE,-1.473687824,-1.473687824,1,TRUE
CHR,1.89,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.89,,,,1.889999986,0,0,0,0,10,0,-10,Stage 4,1.940000057,3.173333359,-70.44763131,2.002955817,2.226861571,21.31832243,41.08193088,-38.19464663,-23.17073348,-58.27814794,-99.14285715,7.055537766,-65.33368571,0.002557199,0.002619912,0.020165181,12.84804194,-4.060915825,-1.562498545,2.950000048,2.950000048,4.860000134,313.5,-35.93220491,99.39712919,FALSE,FALSE,TRUE,0.248571421,13.15192716,15329,203260.58,14,9,5,FALSE,-2.577323198,0.799999237,1,TRUE
CSAI,0.335,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,0.335,,,,0.335000008,0,0,0,0,-5,-5,-10,Stage 4,0.317000002,0.681066667,-30.24002204,0.358633519,0.449443373,1.080154319,1.934825004,-33.12386152,-49.47209433,-67.47572644,-82.36842039,7.055537766,-74.53126421,0.00045326,0.000644516,0.001293087,-49.11448656,6.349209803,-1.759525666,0.50999999,0.667999983,0.848999977,2.440000057,-34.31372263,86.27049178,TRUE,FALSE,TRUE,0.055942853,16.69935856,1079369,567785.38,10,13,-3,FALSE,5.678235514,4.004965635,1,TRUE
GRML,0.2536,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,0.2536,,,,0.253600001,0,0,0,0,-5,-5,-10,Stage 4,0.256000012,0.365199999,-11.0425462,0.292886639,0.338010932,0.406921459,0.476891685,-13.46702001,-14.03389403,-30.32966855,-77.55752191,7.055537766,-37.38520631,0.000343125,0.00050849,0.000596106,-40.99097254,-14.61279156,-13.44710225,0.372999996,0.550000012,0.74000001,1.649999976,-32.01072276,84.63030273,TRUE,FALSE,TRUE,0.03856428,15.20673481,1662208,3496172.16,7,10,-3,FALSE,-0.937504184,4.88006876,1,TRUE
HUBC,1.3883,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,1.3883,,,,1.388299942,0,0,0,0,-5,-5,-10,Stage 4,1.419999957,2201.407,-76.69005231,4.723918033,224.0771118,6678.950068,15885.50926,-39.33032386,-98.94022905,-99.97626838,-99.99557161,7.055537766,-107.0318061,0.001878391,0.018611828,12.69856216,-99.27978597,-17.36309611,17.65254269,19.29999924,354,2800,66450,-92.80673577,99.99791076,FALSE,TRUE,TRUE,0.414142881,29.830937,426062,5514958.58,9,26,-17,FALSE,-2.232395495,0.96726851,2,TRUE
IBEX,30.13,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,30.13,,,,30.12999916,0,0,0,0,0,10,-10,Stage 4,30.07999992,32.18399995,-6.302948177,30.27500607,30.26629191,31.07582301,31.02485142,-1.642732227,14.12878635,-22.64441959,4.545452741,7.055537766,-29.69995735,0.040766345,0.040998744,0.048782318,-3.004025457,2.204883408,-2.55498355,32.36999893,33.58499908,39.97999954,42.99000168,-6.919987164,29.91393816,FALSE,FALSE,TRUE,1.017285619,3.376321433,36599,119641.98,4,8,-4,FALSE,0.166220868,-0.099471773,2,TRUE
IQST,1.31,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.31,,,,1.309999943,0,0,0,0,0,0,-10,Stage 4,1.409999967,2.078053484,-39.64702322,1.255917758,1.363523395,2.594493448,3.441171787,-28.86060478,-12.66667048,-56.04027066,-86.59688198,7.055537766,-63.09580842,0.00177245,0.001779753,0.004505289,-24.62684419,3.149603343,19.09090131,1.710000038,2.190000057,2.526000023,10.67846584,-23.39181792,87.73232071,TRUE,TRUE,FALSE,0.186928579,14.26935778,1137571,3212733.42,6,9,-3,FALSE,-7.09220044,6.504058737,1,TRUE
KUST,1.3211,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,1.3211,,,,1.321099997,0,0,0,0,-5,-5,-10,Stage 4,0.949999988,6.434666735,-53.96685341,1.741740265,2.710143167,322.0566178,1231.22576,-39.29621098,-48.19215603,-88.25688892,-96.1371346,7.055537766,-95.31242669,0.001787468,0.003770617,0.018075515,-67.84115561,-4.26811586,-21.36309299,3.289999962,4.550000191,8.350000381,37.20000076,-59.84498444,96.448656,FALSE,FALSE,TRUE,0.326428562,24.70884591,28114436,2559734.32,7,12,-5,FALSE,39.06315928,17.43111081,1,TRUE
LGCL,0.8102,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,0.8102,,,,0.810199976,0,0,0,0,-5,-5,-10,Stage 4,0.74000001,1.880866659,-23.8063082,1.543308614,1.720350373,3.810617784,6.210444751,-31.6981182,-48.7215219,-63.00456827,-98.25387942,7.055537766,-70.06010604,0.001096213,0.002431302,0.003660948,-60.14669992,-49.67702057,-54.98888903,2.25999999,2.279999971,2.279999971,50.79999924,-64.15044339,98.40511813,FALSE,TRUE,TRUE,0.347642869,42.90827932,31023333,749752.66,12,13,-1,FALSE,9.486481828,1.287658545,2,TRUE
LHSW,1.6599,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,REGULAR,1.6599,,,,1.65989995,0,0,0,0,0,-5,-10,Stage 4,1.470000029,5.777533325,-61.11953559,2.232482658,2.929327563,9.236743952,13.35343702,-33.58859275,-37.50376456,-83.24010599,-94.67980798,7.055537766,-90.29564376,0.00224587,0.004142862,0.019730007,-48.96901251,-20.5789465,-30.83750483,3.983999968,4.863999844,12,50.24000168,-58.33584429,96.69605913,FALSE,FALSE,TRUE,0.37035002,22.31158693,374133,288777.44,4,6,-2,FALSE,12.91836175,10.65999667,1,TRUE
MLGO,4.275,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,4.275,,,,4.275000095,0,0,0,0,5,3,-10,Stage 4,4.239999771,4.643000031,-22.44000281,4.680427348,4.631126187,17.95110861,71.19138555,-37.74475179,34.01253977,-30.37458977,-75.88832371,7.055537766,-37.43012753,0.00578414,0.0062703,0.008639527,0.957697722,-8.458243565,-12.57668278,6.5,6.869999886,6.869999886,26.39999962,-34.23076776,83.80681759,TRUE,FALSE,TRUE,0.417499985,9.766081303,9866,548207.32,3,4,-1,FALSE,0.82547939,0.352109523,1,TRUE
MNDO,1.0301,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.0301,,,,1.030099988,0,0,0,0,0,7,-10,Stage 4,1.019999981,1.112333335,-3.805131465,0.975969804,0.997570678,1.097583413,1.147356919,-8.576919523,-11.95726275,-10.42608614,-21.96212522,7.055537766,-17.48162391,0.001393741,0.001342554,0.001621172,-9.450726579,8.431579043,7.30208448,1.059999943,1.110000014,1.289999962,1.519999981,-2.820750605,32.2302631,FALSE,FALSE,FALSE,0.045714259,4.43784678,54343,49736.86,8,9,-1,FALSE,0.990196789,3.009998798,1,TRUE
PEGA,30.44,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,30.44,,,,30.44000053,0,0,0,0,0,7,-10,Stage 4,30.78000069,43.9039999,-15.12034798,31.87627072,34.71604988,41.62853291,43.22813013,-11.89579454,-24.48524064,-51.00595524,-41.68582358,7.055537766,-58.061493,0.041185782,0.047104174,0.06994056,-33.22916976,3.607901306,-7.081800691,38.13999939,44.90999985,48.38999939,68.09999847,-20.18877551,55.30102611,FALSE,FALSE,TRUE,1.522142547,5.000468199,673738,2257370.76,3,9,-6,FALSE,-1.104613856,-0.36006123,2,TRUE
PI,132.21,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,132.21,,,,132.2100067,0,0,0,0,0,7,-10,Stage 4,132.5299988,135.4255002,-9.794611385,132.4062281,132.2588972,136.3111284,138.2162813,-1.072278129,33.8835511,-25.58257121,21.88624064,7.055537766,-32.63810898,0.178882141,0.184800856,0.218199904,13.64943479,0.471168321,-0.421780177,152.8399963,163.3999939,163.3999939,247.0639954,-13.49776899,46.48754606,TRUE,FALSE,TRUE,7.391421727,5.590667386,131859,511557.18,9,9,0,FALSE,-0.24144878,0.197051741,2,TRUE
QTWO,47.235,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,47.235,,,,47.23500061,0,0,0,0,0,7,-10,Stage 4,47.90999985,55.04599927,-11.15546642,45.25146482,46.8370528,54.44588881,57.68140958,-10.76644462,3.996042524,-36.40952964,-50.13723326,7.055537766,-43.4650674,0.063909671,0.064413961,0.086060521,-12.09006144,12.22380717,7.62132893,52.65999985,54.59999847,58.93999863,95.16999817,-10.30193554,50.36776135,FALSE,FALSE,FALSE,2.170714787,4.595564219,357534,890702.68,6,7,-1,FALSE,-1.408890084,0.607028419,2,TRUE
QUBT,9.905,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,9.905,,,,9.904999733,0,0,0,0,1,3,-10,Stage 4,9.180000305,9.70600009,-16.45722089,10.15275783,10.01425949,10.37126164,10.5731658,-1.866761717,48.72372312,-13.26620257,-41.00655633,7.055537766,-20.32174033,0.013401615,0.013893536,0.016933784,-0.387955564,-6.024670125,-0.251768091,13,14.44999981,14.44999981,25.84000015,-23.80769436,61.66795792,FALSE,FALSE,TRUE,0.978921482,9.883104573,9440281,22632963.62,13,12,1,FALSE,7.89759699,5.709710288,1,TRUE
RSSS,2.255,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,2.255,,,,2.255000114,0,0,0,0,0,10,-10,Stage 4,2.289999962,2.549333342,-10.80009301,2.2653642,2.324620989,2.530058596,2.603761339,-6.008614625,-4.042544428,-20.87718632,-20.59858512,7.055537766,-27.93272409,0.003051049,0.003220194,0.004015318,-11.90127094,2.50000298,-3.21887604,2.390000105,2.75,2.789999962,4.119999886,-5.648534918,45.26698599,TRUE,FALSE,TRUE,0.082857081,3.674371471,12715,77610.3,4,9,-5,FALSE,-1.528377642,-0.221233453,2,TRUE
SAIL,13.84,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,13.84,,,,13.84000015,0,0,0,0,1,3,-10,Stage 4,13.18000031,15.54499998,-12.42253579,14.16969089,14.28237715,15.53080835,16.22306757,-7.816122103,17.58708253,-34.31418912,-41.38077173,7.055537766,-41.36972688,0.01872573,0.018953568,0.02490241,12.39602696,9.580364427,-5.335155534,20.14699936,20.14699936,20.14699936,24,-31.30490598,42.3333327,FALSE,FALSE,TRUE,1.037000179,7.492775779,2034523,4219014.46,12,10,2,FALSE,5.00758598,1.132624978,1,TRUE
SAP,155.5,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,155.5,,,,155.5,0,0,0,0,-5,10,-10,Stage 4,155.0899963,196.6333323,-12.87639368,162.6689851,170.6354659,195.9234302,205.4232498,-9.963016772,-5.194490947,-36.68566933,-47.38622689,7.055537766,-43.74120709,0.210393855,0.232752385,0.312912915,-16.78882608,4.006424796,-5.286876028,196.3899994,196.3899994,212.9799957,313.2799988,-20.82081548,50.36389153,FALSE,FALSE,TRUE,5.651430402,3.634360387,1454998,3424593.96,8,10,-2,FALSE,0.264364996,-0.658020052,2,TRUE
SBET,4.875,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,4.875,,,,4.875,0,0,0,0,-5,3,-10,Stage 4,4.809999943,7.587666702,-24.20418237,5.355183077,6.057696479,8.06954465,8.850117562,-16.16443624,-19.28807896,-47.01086847,-51.6369044,7.055537766,-54.06640623,0.006595949,0.008662954,0.013918803,-40.205253,-8.192089406,-11.52450458,6.320000172,8.090000153,8.409999847,40.45999908,-22.86392615,87.95106251,FALSE,FALSE,TRUE,0.374992779,7.692159576,5969243,8565062.86,12,15,-3,FALSE,1.351352557,4.278070612,1,TRUE
SNAP,4.39,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,4.39,,,,4.389999866,0,0,0,0,0,3,-10,Stage 4,4.409999847,5.938333344,-12.33638427,4.988064356,5.315180311,6.026753926,6.405850594,-8.34505031,11.70482931,-44.07643414,-46.06879998,7.055537766,-51.13197191,0.005939736,0.007576476,0.00953798,-30.76951444,-5.18359054,-16.53993012,6.190000057,6.355000019,6.355000019,10.40999985,-29.07916275,57.82901123,FALSE,FALSE,TRUE,0.327857188,7.468273298,43144500,45369718,2,7,-5,FALSE,-0.453514322,-0.790967746,3,TRUE
SOUN,6.335,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,6.335,,,,6.335000038,0,0,0,0,-5,3,-10,Stage 4,6.409999847,8.665000057,-22.46547606,7.052097534,7.583380813,8.892234428,9.316377683,-9.210956176,7.372880267,-41.88073156,-36.13911301,7.055537766,-48.93626933,0.008571351,0.010821567,0.015625898,-21.89384339,-7.921512605,-8.188406513,9.520000458,10.04500008,10.04500008,22.17000008,-33.45588515,71.4253495,FALSE,FALSE,TRUE,0.457857132,7.22742114,17062244,29110002.88,11,12,-1,FALSE,-1.170043854,1.930810662,1,TRUE
TCX,13.835,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,13.835,,,,13.83500004,0,0,0,0,0,7,-10,Stage 4,13.93999958,18.17099997,-8.01046257,13.73484103,14.6769453,16.87647851,17.38568247,-9.346849694,-13.85429329,-38.29170388,-28.8688972,7.055537766,-45.34724164,0.018718965,0.02014237,0.026809083,-22.55690509,5.449696333,3.555392168,15.19999981,18.20000076,23.5,25.17000008,-8.980261765,45.03377038,FALSE,FALSE,FALSE,0.584642887,4.225824977,16539,27444.78,4,8,-4,FALSE,-0.753224859,-0.753224859,2,TRUE
WRD,5.615,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,5.615,,,,5.614999771,0,0,0,0,0,7,-10,Stage 4,5.5,7.65150005,-9.26537143,6.257455055,6.830500787,7.738518056,8.199100988,-8.491878457,-19.266717,-36.40996807,-31.93939671,7.055537766,-43.46550583,0.00759718,0.009708156,0.012055135,-33.69854539,-6.882262425,-8.995142598,8,8.409999847,8.409999847,12.55000019,-29.81250286,55.25896665,FALSE,FALSE,TRUE,0.32107142,5.71810211,2104711,2785270.22,4,6,-2,FALSE,2.090904929,2.650822422,1,TRUE
XBP,2.45,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,2.45,,,,2.450000048,0,0,0,0,6,3,-10,Stage 4,2.529999971,4.94786667,-20.45656676,2.397118522,2.79898705,4.576269387,5.473718183,-25.87416696,-44.44444144,-61.11111153,-73.65591401,7.055537766,-68.1666493,0.003314887,0.003484266,0.008081995,-24.23701324,11.36363612,0,2.720000029,3.400000095,8.340000153,25.60000038,-9.926469783,90.42968746,TRUE,FALSE,FALSE,0.206214258,8.416908312,4715,15194.3,7,6,1,FALSE,-3.162052356,1.323410466,1,TRUE
